iHLD LoP ID,Nama Proyek,Port Plan,Port Real,Total BOQ,Capex per Port,Area TSEL,Regional TSEL,Branch TSEL,PT,Mitra,Prioritas per Branch,Cek WO,Flag,cek go live 1 sept,cek drop PT2,flag,Bracnh Fokus,Prioritas 20 Branch,Cek 115K,Status Kontruksi,Status Material,Plan K12,Plan K24,Plan ETA,Plan GL,Grouping Kendala,Keterangan,,Status GD TA,Status GL,Plan GL xl,Keterangan,PORT AANWIJZING,NILAI WO+IZIN/QE+REDESAIN,CPP
13095033,"BKS,CIB,PT2Expand,ODP-CIB-FBK-28",8,  -   ,1421271,177.658.875,AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,81,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13098057,"BKS,BGG,EXPAND,ODP-BGG-FFR-10",8,  -   ,941710,"117713,75",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,24,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Duplikasi Order,,,,,#N/A,,,,
13118854,"BKS,BGG,PT2S ODP-BGG-FJH,2026",8,  -   ,2042818,"255352,25",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,32,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
13100207,"BKS,BGG,PT2Expand,BGG-FFR-06",8,  -   ,941710,"117713,75",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,38,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
13098249,"BKS,JBB,PT2Expand,ODP-JBB-FDC-67",8,  -   ,941710,"117713,75",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,43,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Duplikasi Order,,,,,#N/A,,,,
13120488,"BKS,CIB,PT2Expand,ODP-CIB-FAD-80",8,  -   ,941710,"117713,75",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,47,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13097700,"BKS,JBB,PT2Expand,ODP-JBB-FAL-48",8,  -   ,941710,"117713,75",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,50,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,,,,,,Aanwijzing,,,,,#N/A,,,,
13098275,"BKS,BGG,PT2Expand,ODP-BGG-FGA-33",8,  -   ,941710,"117713,75",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,51,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
13122869,"BKS,BGG,PT2EXPAND,ODP-BGG-FFR10",8,  -   ,941710,"117713,75",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,53,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Duplikasi Order,,,,,#N/A,,,,
13122857,"BKS,BGG,PT2EXPAND,ODP-BGG-FFQ-41",8,  -   ,941710,"117713,75",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,54,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13097562,"BKS,BGG,PT2Expand,ODP-BGG-FS-102",8,  -   ,941710,"117713,75",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,57,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13139547,"BKS,CBG,Tambelang,2026B5",8,  -   ,2042818,"255352,25",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,58,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
13139516,"BKS,CBG,Jalan Raya Lenggahjaya,2026B5",8,  -   ,2042818,"255352,25",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,59,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
13098130,"BKS,BGG,PT2Expand,ODP-BGG-FA-35",8,  -   ,941710,"117713,75",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,66,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
13100425,"BKS,CIB,PT2EXPAND,ODP-CIB-FH-53",8,  -   ,941710,"117713,75",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,68,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13139590,"BKS,PBY,Sumberurip,2026B5",16,  -   ,3599318,224.957.375,AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,70,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
13098131,"BKS,BGG,Expand,ODP-BGG-FFY-36",8,  -   ,941710,"117713,75",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,73,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13097213,"BKS,LMA,PT2Expand,ODP-LMA-FS-69",8,  -   ,1033402,"129175,25",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,76,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13097199,"BKS,LMA,PT2Expand,ODP-LMA-FS-39",8,  -   ,1033402,"129175,25",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,77,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13097197,"BKS,LMA,PT2Expand,ODP-LMA-FS-24",8,  -   ,1033402,"129175,25",AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,78,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12424528,"KRW,PWK,PT2Expand,ODP-PWK-FFB-025",8,  -   ,1373271,171.658.875,AREA 2,EASTERN JABOTABEK,KARAWANG,PT2,Telkom Akses,12,2. PT2/Batch 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13277558,ODP-PLR-FAD/014,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,22,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13277577,ODP-PLR-FAF/002,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,24,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Duplikasi Order,,,,,#N/A,,,,
13277586,ODP-PLR-FAD/101,8,  8 ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,29,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
13287098,ODP-PCM-FAA/02,8,  -   ,833797,104.224.625,AREA 2,EASTERN JABOTABEK,BEKASI,PT2,Telkom Akses,30,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13277599,ODP-PLR-FAE/059,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,31,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13277681,ODP-PLR-FAJ/014,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,32,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13277684,ODP-PLR-FAJ/017,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,33,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13277685,ODP-PLR-FAJ/020,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,34,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13277692,ODP-PLR-FAK/027,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,37,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13277693,ODP-PLR-FAK/066,8,  8 ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,38,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
13277697,ODP-PLR-FAS/042,8,  8 ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,40,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
13280603,ODP-JPK-FAB/011,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,43,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13280607,ODP-JPK-FAB/013,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,44,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13280609,ODP-JPK-FAB/027,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,45,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13280612,ODP-JPK-FAB/030,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,46,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13280613,ODP-JPK-FAB/035,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,47,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13280684,ODP-JPK-FAB/026,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,51,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13280834,ODP-JPK-FAB/085,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,52,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13280835,ODP-JPK-FAB/090,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,53,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13280836,ODP-JPK-FAC/009,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,54,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13280838,ODP-JPK-FAC/011,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,55,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13280839,ODP-JPK-FAC/012,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,56,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13280847,ODP-JPK-FAD/020,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,58,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13280850,ODP-JPK-FAG/044,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,59,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13280892,ODP-JPK-FAB/109,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,61,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281095,ODP-JPK-FAG/070,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,63,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281097,ODP-JPK-FAG/082,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,64,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281098,ODP-JPK-FAH/044,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,65,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281102,ODP-JPK-FAK/021,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,67,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Duplikasi Order,,,,,#N/A,,,,
13281103,ODP-JPK-FAL/001,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,68,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281104,ODP-JPK-FAL/021,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,69,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281106,ODP-JPK-FAL/028,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,70,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281111,ODP-JPK-FAL/127,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,72,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281113,ODP-JPK-FAP/010,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,73,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13281119,ODP-JPK-FAP/011,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,74,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281120,ODP-JPK-FAP/013,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,75,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281218,ODP-JPK-FAP/031,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,78,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281220,ODP-JPK-FAQ/009,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,80,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13281223,ODP-JPK-FAR/032,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,83,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281230,ODP-JPK-FAS/013,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,84,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281231,ODP-JPK-FAV/010,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,85,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281232,ODP-JPK-FAV/011,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,86,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13281234,ODP-JPK-FAV/015,8,  -   ,631957,78.994.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,87,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13282891,ODP-SPL-FHL/104,8,  -   ,833797,104.224.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,117,21. PT2/Batch 7 thp 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12732063,"SKB,JPK,PT2,AOi42512081940521640cdfc0",8,  -   ,2571952,321494,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,61,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
11901344,"BOO,KHL,PT2 EXPAND RED,ODP-KHL-FCW-64",8,  -   ,1839037,229.879.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,63,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
13204286,"SKB,CBD,PT2,ODP-CBD-FAE-049",8,  -   ,1040664,130083,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,67,19. PT2/Batch 7 UNTSEL,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
13202602,"BOO,KLU,PTExpand,ODP-KLU-FAL-039",8,  -   ,697141,87.142.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,68,19. PT2/Batch 7 UNTSEL,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
11342735,"TAN,RMP,PT2 WO008631118,iHLD,TSEL",8,  -   ,582207,72.775.875,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,70,19. PT2/Batch 7 UNTSEL,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
13198503,ODP-SKB-FFL/041,8,  -   ,643221,80.402.625,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,71,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
13200412,ODP-PKY-FJS/44,8,  -   ,568089,71.011.125,AREA 2,EASTERN JABOTABEK,BEKASI,PT2,Telkom Akses,75,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Pelanggan >250m dari ODP (tidak ada dist eksisting),,,,,#N/A,Perizinan PU Nasional,,,
13208824,ODP-PPG-FAV/02,8,  -   ,886000,110750,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,81,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13198911,ODP-CLS-FCV/06,8,  -   ,1040142,"130017,75",AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,86,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13198880,ODP-LWL-FG/54,8,  -   ,1040142,"130017,75",AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,90,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13206638,ODP-RMP-FAF/76,8,  -   ,871520,108940,AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,93,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13198634,ODP-DMG-FBH/17,8,  -   ,1040142,"130017,75",AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,94,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13198689,ODP-GPI-FA/37,8,  -   ,1040142,"130017,75",AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,103,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13198356,ODP-CLS-FCD/30,8,  8 ,1040142,"130017,75",AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,104,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
13197658,ODP-BOO-FEC/33,8,  -   ,1040142,"130017,75",AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,107,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13198743,ODP-JGL-FQ/19,8,  -   ,1040142,"130017,75",AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,113,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13197775,ODP-KHL-FCF/73,8,  -   ,1040142,"130017,75",AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,123,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
13197771,ODP-CBI-FED/14,8,  -   ,1040142,"130017,75",AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,124,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
13197731,ODP-CBI-FJP/69,8,  -   ,1040142,"130017,75",AREA 2,EASTERN JABOTABEK,BOGOR,PT2,Telkom Akses,125,18. PT2/Batch 6,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,Ready,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
